,ROI,ROI_past_ma10
467,-0.0961460004895695,0.005108355375173621
468,-0.06468970818673682,0.004225415155709008
469,0.004283110571081486,0.003633785910279763
470,-0.005142184499101568,0.0034029122261567553
471,-0.064810968009971,0.0031386997284787743
472,-0.007728410513141512,0.002466038584734117
473,-0.01276434807274106,0.0025095210850109447
474,0.030084732315699157,0.002381497028853484
475,0.03776368658965335,0.0027238365484322487
476,0.05114676763601384,0.0030182888509527805
477,-0.006053738108728634,0.0033613218670338414
478,-0.00963572267920086,0.0031017626650285735
479,0.0258778942381714,0.002933777010704387
480,0.021821909783245594,0.003168561859324564
481,0.0032685410158509644,0.0033805256677578955
482,-0.041448884392738715,0.003400718885536643
483,-0.009917594332803257,0.0029546216911241043
484,0.02977996406374271,0.002739779569172352
485,0.03253439473911923,0.0029449562291001567
486,0.02445239799570514,0.0031849790422648684
487,0.00480648316333651,0.003529575016462382
488,-0.023440770196735128,0.0036732317967286027
489,-0.02861266061665696,0.00404132941947877
490,-0.027955003357958384,0.003743493668470079
491,-0.009124820659971325,0.003560186320446393
492,-0.026591107236268625,0.003459914967514785
493,-0.021287099959342467,0.00336791693863036
494,0.0047418647383082385,0.003092992683204715
495,0.022967045993361784,0.0029915035826701486
496,0.015818912777486472,0.0032784348715224343
497,0.004094019296286772,0.0035768037366043105
498,0.022826586936522533,0.0036079595767042768
499,0.0025154356277156766,0.004045077344015987
500,-0.0064144225606826465,0.0040714068804874395
501,-0.019074882376282576,0.003748275564513186
502,-0.019134513628693183,0.003243177193460744
503,-0.010871445873464393,0.0031407021375800754
504,-0.04122809575181515,0.0031290489847611846
505,-0.04477041566229648,0.0026125972812081786
506,-0.03403605255117625,0.0023756380386335913
507,0.00030596946424753767,0.0023878267150434155
508,0.02647935561616041,0.00273396786209021
509,-0.010500882817581967,0.0028359253912884413
510,0.017315882736966434,0.002721276847484232
511,-0.0207425590671985,0.0028117253201537205
512,-0.046841665893701985,0.0023275898143768183
513,-0.044790343074968306,0.0018152911666453764
514,-0.03302327078438312,0.0013867480704422743
515,-0.03944429847609035,0.001043652874291615
516,-0.023889086384642825,0.0008053445848350203
517,0.024551026225769622,0.0005398932960217924
518,0.01358695652173917,0.0007149782523818603
519,-0.06053342336259287,0.0007946943314036507
520,-0.03579801938621956,-4.544384287879337e-05
521,-0.021780978183373583,-0.0006513194473783805
522,0.027503910939716963,-0.0008714196552313561
523,-0.04285131778922787,-0.0004072811270978691
524,-0.06288737717309151,-0.0007705911721532328
525,-0.004474272930648717,-0.0014006148097331333
526,0.025106139777922948,-0.0015551159931458996
527,-0.012117421725364588,-0.0013854271820169604
528,0.03989062248673,-0.0015961968851831443
529,0.02306244116724179,-0.0012373884224788328
530,-0.0046829418086901985,-0.0011725895335173017
531,0.021453657046877406,-0.0016057273911913319
532,0.018660854269435187,-0.0016427654780030332
533,-0.016181710213776773,-0.0016957741322258012
534,-0.03664624461084648,-0.0020673236818406758
535,-0.04851721819675808,-0.002576246417143527
536,-0.0013094718463552402,-0.0031351043012508295
537,-0.009856630824372764,-0.0030970588747005444
538,-0.031120662209487397,-0.0031176940279556316
539,-0.08253366504758511,-0.0037034090720675615
540,0.025300004332192413,-0.0047818392830299705
541,0.03313069908814587,-0.004539798894478921
542,0.0014437980381332685,-0.004085119263695615
543,-0.031460388703052795,-0.004223665848264426
544,-0.057078689774990456,-0.0049214584370135175
545,-0.007221976074435071,-0.00583139912925637
546,-0.028180390397128118,-0.006070902720313198
547,-0.03204355781675373,-0.006362996344211166
548,-0.03554623806196131,-0.006742396417554335
549,0.025672086847132233,-0.007036059246460851
550,0.0350967863183612,-0.006427593737088262
551,0.006811061163329247,-0.006319236114576592
552,0.01214500115446777,-0.006396590420227955
553,-0.05218528708673502,-0.0064216720733584545
554,0.026095887213482112,-0.006885223915563675
555,0.007079646017699163,-0.007205212955207363
556,-0.01716641000090584,-0.007354684805400206
557,0.07780427362416414,-0.007463976990591478
558,0.02820945176138175,-0.006625877730562743
559,0.0015723270440250927,-0.006420854503893047
560,-0.018806286420625196,-0.006656000875572955
561,-0.017740345847146347,-0.0072793464080973536
562,-0.015583835677606524,-0.007492678010281392
563,0.06902403228765369,-0.007768772230596903
564,0.0401178098085591,-0.007291686768382327
565,-0.031422740028914084,-0.007382807667046769
566,0.020250973604500247,-0.007634458878794667
567,0.043369912123464416,-0.006793840553759531
568,-0.019308900523560265,-0.005398681427629191
569,-0.018710930900489857,-0.004944873350997426
570,-8.517887563888513e-05,-0.00517481376571314
571,-0.016157449185681832,-0.005124243709478513
572,-0.026736126060188607,-0.0046377085212356214
573,-0.022595166295179474,-0.0048277856767060924
574,-0.006759998255484247,-0.0049260938589304765
575,0.011554716302490881,-0.00529454116464231
576,0.1838712506577795,-0.005556630867513936
577,0.004815768843095608,-0.004229386037296279
578,0.02896725440806043,-0.004120690967778035
579,0.01661401226537807,-0.003734661196905423
580,-0.02671441360787817,-0.0038273000166333566
581,-0.013119744853580764,-0.004312663250544594
582,0.00567726908799768,-0.004476546109238911
583,0.02305918524212149,-0.004005284574431547
584,0.04258406180855312,-0.0036755167786823003
585,0.05490600234549909,-0.0035474758012341958
586,0.005182421227197346,-0.003323759725170397
587,-0.005975829605395007,-0.0035164594928554747
588,-0.02088546358389214,-0.0036242826205427903
589,-0.020317782285327893,-0.0035987295544143605
590,-0.012287174626815136,-0.0035157807711010697
591,-0.022120726677800913,-0.0033591024837896374
592,0.010213940648723186,-0.0034890615439679335
593,0.014357227282208146,-0.0031210110651180155
594,-0.016938754643672768,-0.002764567792702509
595,-0.009368399536690058,-0.0029813739865223194
596,0.0018634183374166243,-0.0033047284418228373
597,-0.00673516374007759,-0.0034442833862235356
598,0.00010360547036874124,-0.0035525752165871793
599,-0.04287204450625883,-0.003779805031248717
600,-0.050250388533932,-0.004233679832588463
601,-0.013285067873303224,-0.004672039492320956
602,0.025497716894977235,-0.004614141347291163
603,0.04271310724106316,-0.004167819042054458
604,0.02652594547053657,-0.0036319735109091827
605,0.019153225806451582,-0.0029544330986856653
606,-0.01451905626134285,-0.0023151966839981847
607,-0.026102764629210445,-0.002120026721099851
608,-0.007416649338046867,-0.002384114062034431
609,0.03707368793072984,-0.0027230741115765035
610,-0.01748433334487419,-0.0022473284040933853
611,-0.03773779983457418,-0.002595330564911792
612,-0.024445147901937987,-0.002765282972585549
613,-0.007925831666969666,-0.0025413177926679087
614,-0.0059267241379309535,-0.002172672678587922
615,0.04147096304387418,-0.0019017072121234005
616,0.02014019855531447,-0.0010925545969237551
617,0.00521990618276732,-0.0006522617475241822
618,-0.02423212923802244,-0.0008455729479542053
619,-0.007644935230409941,-0.0012237638055518213
620,-0.016046051448102103,-0.000694878924229992
621,-0.02112852889478777,-0.0004973592448488175
622,-0.005605422238505121,-0.0004908347519629593
623,0.010775546107608848,-0.0008219280837451802
624,-0.02965977416043399,-0.000285659444776813
625,-0.02945064629847232,4.661658534976222e-05
626,-0.002385460053010206,-0.00020314714832847384
627,0.004202468950508441,-0.0004780631466378054
628,0.014343395500865068,-0.00031486423987907503
629,0.0009310293460449874,-0.0005703365097377243
630,0.024538030183282673,-0.0007916506279496923
631,0.022548080465698932,-0.0004994409080299637
632,-0.008123833571193218,-0.0004884966738417483
633,-0.018501052020605174,-0.0007563435522480325
634,-0.020530116948344636,-0.0007795369703163166
635,-0.027744674512140584,-0.0006183756936912981
636,-0.042517700263187054,-0.0004106502568451231
637,0.03742260061919511,-0.0008227325410134411
638,0.03774098258706482,-0.0003499402265777624
639,-0.09893398167196564,0.0003386762213877598
640,-0.059297570363242694,0.00017467305514395445
641,-0.007852750540136342,-0.0006713026918103967
642,0.04820411832698314,-0.0010811371880932188
643,-0.012445550715619166,-0.00061353398520472
